ID,Games,Sport,Event
4,1906 Summer,Gymnastics,Gymnastics Men's Team All-Around
4,1906 Summer,Cycling,Cycling Men's 20 kilometres
4,1906 Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats
4,1906 Summer,Track and Field,Track and Field Men's 400 metres
4,1906 Summer,Track and Field,Track and Field Men's 800 metres
4,1906 Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats
4,1906 Summer,Rowing,Rowing Men's Coxed Fours
4,1906 Summer,Track and Field,Track and Field Men's Long Jump
4,1906 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
4,1906 Summer,Shooting,"Shooting Men's Military Revolver, 20 metres"
4,1906 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
4,1906 Summer,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres"
4,1906 Summer,Gymnastics,Gymnastics Men's Team All-Around
4,1906 Summer,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres"
4,1906 Summer,Rowing,Rowing Men's 6-Man Naval Rowing Boats
4,1906 Summer,Swimming,Swimming Men's 400 metres Freestyle
4,1906 Summer,Track and Field,Track and Field Men's Shot Put
4,1906 Summer,Track and Field,Track and Field Men's Discus Throw
4,1906 Summer,Track and Field,Track and Field Men's Marathon
4,1906 Summer,Tennis,Tennis Women's Singles
4,1906 Summer,Shooting,"Shooting Men's Dueling Pistol Au Commandement, 25 metres"
4,1906 Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats
4,1906 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
4,1906 Summer,Weightlifting,"Weightlifting Men's Unlimited, One Hand"
4,1906 Summer,Gymnastics,Gymnastics Men's Team All-Around
4,1906 Summer,Track and Field,"Track and Field Men's 3,000 metres Walk"
4,1906 Summer,Rowing,Rowing Men's 6-Man Naval Rowing Boats
4,1906 Summer,Rowing,Rowing Men's 6-Man Naval Rowing Boats
4,1906 Summer,Rowing,Rowing Men's 6-Man Naval Rowing Boats
4,1906 Summer,Swimming,Swimming Men's One Mile Freestyle
4,1906 Summer,Weightlifting,"Weightlifting Men's Unlimited, Two Hands"
4,1906 Summer,Rowing,Rowing Men's 6-Man Naval Rowing Boats
4,1906 Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats
4,1906 Summer,Cycling,"Cycling Men's Road Race, Individual"
4,1906 Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats
4,1906 Summer,Fencing,"Fencing Men's epee, Masters, Individual"
4,1906 Summer,Fencing,"Fencing Men's Sabre, Masters, Individual"
4,1906 Summer,Cycling,Cycling Men's Sprint
4,1906 Summer,Cycling,Cycling Men's 333 metres Time Trial
4,1906 Summer,Cycling,"Cycling Men's 5,000 metres"
4,1906 Summer,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay
4,1906 Summer,Diving,Diving Men's Platform
4,1906 Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman"
4,1906 Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
4,1906 Summer,Rowing,Rowing Men's Coxed Fours
5,1908 Summer,Track and Field,Track and Field Men's Triple Jump
5,1908 Summer,Fencing,"Fencing Men's epee, Individual"
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Racquets,Racquets Men's Doubles
5,1908 Summer,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres"
5,1908 Summer,Shooting,"Shooting Men's Free Pistol, 50 yards, Team"
5,1908 Summer,Track and Field,Track and Field Men's 400 metres Hurdles
5,1908 Summer,Wrestling,"Wrestling Men's Middleweight, Freestyle"
5,1908 Summer,Football,Football Men's Football
5,1908 Summer,Hockey,Hockey Men's Hockey
5,1908 Summer,Rugby,Rugby Men's Rugby
5,1908 Summer,Tug-Of-War,Tug-Of-War Men's Tug-Of-War
5,1908 Summer,Tennis,"Tennis Men's Doubles, Covered Courts"
5,1908 Summer,Cycling,Cycling Men's 100 kilometres
5,1908 Summer,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Swimming,Swimming Men's 100 metres Backstroke
5,1908 Summer,Sailing,Sailing Mixed 7 metres
5,1908 Summer,Rowing,Rowing Men's Single Sculls
5,1908 Summer,Fencing,"Fencing Men's epee, Team"
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Individual All-Around
5,1908 Summer,Lacrosse,Lacrosse Men's Lacrosse
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Figure Skating,Figure Skating Mixed Pairs
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Shooting,"Shooting Men's Free Pistol, 50 yards, Team"
5,1908 Summer,Sailing,Sailing Mixed 8 metres
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 and 100 yards"
5,1908 Summer,Track and Field,"Track and Field Men's 1,600 metres Medley Relay"
5,1908 Summer,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,"Track and Field Men's 3 mile, Team"
5,1908 Summer,Sailing,Sailing Mixed 8 metres
5,1908 Summer,Track and Field,Track and Field Men's Pole Vault
5,1908 Summer,Water Polo,Water Polo Men's Water Polo
5,1908 Summer,Sailing,Sailing Mixed 6 metres
5,1908 Summer,Fencing,"Fencing Men's Sabre, Team"
5,1908 Summer,Rowing,Rowing Men's Coxless Fours
5,1908 Summer,Swimming,Swimming Men's 100 metres Freestyle
5,1908 Summer,Wrestling,"Wrestling Men's Lightweight, Freestyle"
5,1908 Summer,Track and Field,"Track and Field Men's 3 mile, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
5,1908 Summer,Shooting,"Shooting Men's Free Pistol, 50 yards, Team"
5,1908 Summer,Sailing,Sailing Mixed 7 metres
5,1908 Summer,Archery,Archery Men's Double York Round
5,1908 Summer,Tennis,Tennis Men's Doubles
5,1908 Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle"
5,1908 Summer,Boxing,Boxing Men's Middleweight
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Shooting,"Shooting Men's Trap, Team"
5,1908 Summer,Tennis,"Tennis Women's Singles, Covered Courts"
5,1908 Summer,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Shooting,Shooting Men's Trap
5,1908 Summer,Track and Field,Track and Field Men's Standing High Jump
5,1908 Summer,Track and Field,Track and Field Men's Standing Long Jump
5,1908 Summer,Rowing,Rowing Men's Coxless Pairs
5,1908 Summer,Motorboating,Motorboating Mixed B-Class (Under 60 Feet)
5,1908 Summer,Motorboating,Motorboating Mixed C-Class
5,1908 Summer,Track and Field,Track and Field Men's Hammer Throw
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Moving Target, 25 yards"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
5,1908 Summer,Fencing,"Fencing Men's Sabre, Individual"
5,1908 Summer,Track and Field,Track and Field Men's Pole Vault
5,1908 Summer,Rowing,Rowing Men's Coxless Fours
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Tennis,"Tennis Men's Singles, Covered Courts"
5,1908 Summer,Tennis,"Tennis Men's Doubles, Covered Courts"
5,1908 Summer,Shooting,"Shooting Men's Free Pistol, 50 yards, Team"
5,1908 Summer,Jeu De Paume,Jeu De Paume Men's Singles
5,1908 Summer,Boxing,Boxing Men's Lightweight
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Archery,Archery Men's Continental Style
5,1908 Summer,Boxing,Boxing Men's Featherweight
5,1908 Summer,Track and Field,"Track and Field Men's 3 mile, Team"
5,1908 Summer,Track and Field,Track and Field Men's 400 metres
5,1908 Summer,Track and Field,"Track and Field Men's 1,600 metres Medley Relay"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,Track and Field Men's Marathon
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres"
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Tennis,Tennis Men's Doubles
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Swimming,Swimming Men's 200 metres Breaststroke
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Figure Skating,Figure Skating Mixed Pairs
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team"
5,1908 Summer,Track and Field,Track and Field Men's Long Jump
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Diving,Diving Men's Platform
5,1908 Summer,Cycling,Cycling Men's Sprint
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Cycling,"Cycling Men's Team Pursuit, 1,980 yards"
5,1908 Summer,Cycling,"Cycling Men's 5,000 metres"
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Track and Field,Track and Field Men's 200 metres
5,1908 Summer,Cycling,Cycling Men's 20 kilometres
5,1908 Summer,Shooting,"Shooting Men's Running Target, Single Shot, Team"
5,1908 Summer,Figure Skating,Figure Skating Men's Special Figures
5,1908 Summer,Tennis,Tennis Women's Singles
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,"Track and Field Men's 3,500 metres Walk"
5,1908 Summer,Track and Field,Track and Field Men's 10 mile Walk
5,1908 Summer,Sailing,Sailing Mixed 6 metres
5,1908 Summer,Track and Field,Track and Field Men's Javelin Throw
5,1908 Summer,Track and Field,"Track and Field Men's Javelin Throw, Freestyle"
5,1908 Summer,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Rowing,Rowing Men's Coxless Fours
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team"
5,1908 Summer,Shooting,"Shooting Men's Trap, Team"
5,1908 Summer,Sailing,Sailing Mixed 6 metres
5,1908 Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle"
5,1908 Summer,Polo,Polo Men's Polo
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, 1,000 Yards"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Shooting,"Shooting Men's Trap, Team"
5,1908 Summer,Archery,Archery Women's Double National Round
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Racquets,Racquets Men's Singles
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle"
5,1908 Summer,Boxing,Boxing Men's Heavyweight
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Shooting,"Shooting Men's Trap, Team"
5,1908 Summer,Racquets,Racquets Men's Doubles
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Shooting,"Shooting Men's Trap, Team"
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team"
5,1908 Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman"
5,1908 Summer,Track and Field,Track and Field Men's High Jump
5,1908 Summer,Shooting,"Shooting Men's Trap, Team"
5,1908 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
5,1908 Summer,Motorboating,Motorboating Mixed B-Class (Under 60 Feet)
5,1908 Summer,Motorboating,Motorboating Mixed C-Class
5,1908 Summer,Sailing,Sailing Mixed 8 metres
5,1908 Summer,Tennis,Tennis Men's Singles
5,1908 Summer,Sailing,Sailing Mixed 7 metres
5,1908 Summer,Sailing,Sailing Mixed 7 metres
5,1908 Summer,Track and Field,"Track and Field Men's 3 mile, Team"
5,1908 Summer,Track and Field,Track and Field Men's Shot Put
5,1908 Summer,Shooting,"Shooting Men's Running Target, Single Shot, Team"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,"Track and Field Men's 3,200 metres Steeplechase"
5,1908 Summer,Figure Skating,Figure Skating Men's Singles
5,1908 Summer,Rowing,Rowing Men's Coxed Eights
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
5,1908 Summer,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres"
5,1908 Summer,Track and Field,Track and Field Men's 800 metres
5,1908 Summer,Track and Field,"Track and Field Men's 1,500 metres"
5,1908 Summer,Track and Field,"Track and Field Men's 1,600 metres Medley Relay"
5,1908 Summer,Track and Field,Track and Field Men's Discus Throw
5,1908 Summer,Track and Field,"Track and Field Men's Discus Throw, Greek Style"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
5,1908 Summer,Track and Field,Track and Field Men's 110 metres Hurdles
5,1908 Summer,Rowing,Rowing Men's Coxless Fours
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards"
5,1908 Summer,Sailing,Sailing Mixed 8 metres
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Shooting,"Shooting Men's Running Target, Single Shot, Team"
5,1908 Summer,Shooting,"Shooting Men's Running Target, Single Shot"
5,1908 Summer,Shooting,"Shooting Men's Running Target, Single Shot, Team"
5,1908 Summer,Figure Skating,Figure Skating Women's Singles
5,1908 Summer,Sailing,Sailing Mixed 12 metres
5,1908 Summer,Swimming,Swimming Men's 400 metres Freestyle
5,1908 Summer,Swimming,"Swimming Men's 1,500 metres Freestyle"
5,1908 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
5,1908 Summer,Track and Field,"Track and Field Men's 1,600 metres Medley Relay"
5,1908 Summer,Boxing,Boxing Men's Bantamweight
5,1908 Summer,Rowing,Rowing Men's Coxless Pairs
5,1908 Summer,Motorboating,Motorboating Mixed B-Class (Under 60 Feet)
5,1908 Summer,Motorboating,Motorboating Mixed C-Class
5,1908 Summer,Motorboating,Motorboating Mixed A-Class (Open)
5,1908 Summer,Shooting,"Shooting Men's Free Pistol, 50 yards"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,Track and Field Men's 5 mile
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,Track and Field Men's 100 metres
5,1908 Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman"
5,1908 Summer,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman"
5,1908 Summer,Gymnastics,Gymnastics Men's Team All-Around
5,1908 Summer,Track and Field,"Track and Field Men's 3 mile, Team"
5,1908 Summer,Shooting,"Shooting Men's Running Target, Double Shot"
5,1908 Summer,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
5,1908 Summer,Sailing,Sailing Mixed 8 metres
5,1908 Summer,Diving,Diving Men's Springboard
6,1912 Summer,Sailing,Sailing Mixed 8 metres
6,1912 Summer,Cycling,"Cycling Men's Road Race, Team"
6,1912 Summer,Gymnastics,"Gymnastics Men's Team All-Around, Free System"
6,1912 Summer,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team"
6,1912 Summer,Track and Field,Track and Field Men's Standing High Jump
6,1912 Summer,Equestrianism,"Equestrianism Men's Dressage, Individual"
6,1912 Summer,Diving,Diving Men's Platform
6,1912 Summer,Diving,Diving Men's Plain High
6,1912 Summer,Rowing,"Rowing Men's Coxed Fours, Inriggers"
6,1912 Summer,Tug-Of-War,Tug-Of-War Men's Tug-Of-War
6,1912 Summer,Track and Field,"Track and Field Men's Cross-Country, Team"
6,1912 Summer,Sailing,Sailing Mixed 12 metres
6,1912 Summer,Fencing,"Fencing Men's epee, Individual"
6,1912 Summer,Track and Field,Track and Field Men's 4 x 100 metres Relay
6,1912 Summer,Rowing,"Rowing Men's Coxed Fours, Outriggers"
6,1912 Summer,Shooting,"Shooting Men's Running Target, Single Shot, Team"
6,1912 Summer,Track and Field,Track and Field Men's Pole Vault
6,1912 Summer,Art Competitions,Art Competitions Mixed Music
6,1912 Summer,Swimming,Swimming Men's 200 metres Breaststroke
6,1912 Summer,Swimming,Swimming Men's 400 metres Breaststroke
6,1912 Summer,Water Polo,Water Polo Men's Water Polo
6,1912 Summer,Track and Field,"Track and Field Men's 3,000 metres, Team"
6,1912 Summer,Football,Football Men's Football
6,1912 Summer,Sailing,Sailing Mixed 12 metres
6,1912 Summer,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System"
6,1912 Summer,Gymnastics,"Gymnastics Men's Team All-Around, Free System"
6,1912 Summer,Gymnastics,Gymnastics Men's Team All-Around
6,1912 Summer,Track and Field,Track and Field Men's Pentathlon
6,1912 Summer,Shooting,"Shooting Men's Trap, Team"
6,1912 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
6,1912 Summer,Gymnastics,"Gymnastics Men's Team All-Around, Free System"
6,1912 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
6,1912 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
6,1912 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team"
6,1912 Summer,Track and Field,"Track and Field Men's 3,000 metres, Team"
6,1912 Summer,Gymnastics,Gymnastics Men's Team All-Around
6,1912 Summer,Gymnastics,Gymnastics Men's Individual All-Around
6,1912 Summer,Gymnastics,Gymnastics Men's Team All-Around
6,1912 Summer,Sailing,Sailing Mixed 8 metres
6,1912 Summer,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team"
6,1912 Summer,Tennis,Tennis Women's Singles
6,1912 Summer,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team"
6,1912 Summer,Rowing,Rowing Men's Coxed Eights
6,1912 Summer,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System"
6,1912 Summer,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team"
6,1912 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team"
6,1912 Summer,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team"
6,1912 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres"
6,1912 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team"
6,1912 Summer,Track and Field,"Track and Field Men's Cross-Country, Team"
6,1912 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
6,1912 Summer,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres"
6,1912 Summer,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres"
6,1912 Summer,Sailing,Sailing Mixed 8 metres
6,1912 Summer,Track and Field,Track and Field Men's 100 metres
6,1912 Summer,Track and Field,Track and Field Men's 200 metres
6,1912 Summer,Art Competitions,Art Competitions Mixed Literature
6,1912 Summer,Fencing,"Fencing Men's epee, Team"
6,1912 Summer,Equestrianism,"Equestrianism Men's Jumping, Individual"
6,1912 Summer,Shooting,"Shooting Men's Free Pistol, 50 metres, Team"
6,1912 Summer,Tennis,"Tennis Mixed Doubles, Covered Courts"
