ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Iso
49755,Leo Ilmo Honkala,M,19,170,59.5,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze,fi
50715,"Konrad Walentin ""Konni"" Huber",M,31,182,130,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Bronze,fi
50721,Robert Waldemar Huber,M,46,NA,NA,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Bronze,fi
50915,Mikko Kustaa Huhtala,M,28,175,78.5,Finland,FIN,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,fi
50918,Veikko Aarne Aleks Huhtanen,M,29,176,NA,Finland,FIN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze,fi
51148,Risto Edvard Hurme,M,22,180,73,Finland,FIN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
51317,Eevi Maria Huttunen (-Pirinen),F,37,160,56,Finland,FIN,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze,fi
51469,Toivo Armas Hyytiinen,M,26,181,83,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
51804,Vin Vilhelm Johannes Ikonen,M,28,166,59,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze,fi
52607,Volmari Fritijof Iso-Hollo (Hollo-),M,29,176,64,Finland,FIN,1936 Summer,1936,Summer,Berlin,Track and Field,"Track and Field Men's 10,000 metres",Bronze,fi
53966,"Venne ""Verner"" Jrvinen",M,36,182,95,Finland,FIN,1906 Summer,1906,Summer,"Athens,GR",Track and Field,Track and Field Men's Discus Throw,Bronze,fi
53966,"Venne ""Verner"" Jrvinen",M,38,182,95,Finland,FIN,1908 Summer,1908,Summer,London,Track and Field,"Track and Field Men's Discus Throw, Greek Style",Bronze,fi
54006,Tuomas Aatos Jaskari (-Yli-Jaskari),M,28,NA,NA,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze,fi
55243,Paavo (Paul-) Johansson (-Jaale),M,24,170,70,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
56748,Ritva Marjatta Kajosmaa (Sakki-),F,34,169,59.5,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze,fi
57207,Silja Kanerva,F,27,166,67,Finland,FIN,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,Bronze,fi
57233,Reino Kalervo Kangasmki,M,32,162,53.5,Finland,FIN,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze,fi
57236,Taisto Ilmari Kangasniemi,M,32,186,105,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,fi
57275,Paavo Tapio Kantanen,M,23,184,73,Finland,FIN,1972 Summer,1972,Summer,Munich,Track and Field,"Track and Field Men's 3,000 metres Steeplechase",Bronze,fi
57770,Aki Tapani Karvonen,M,26,176,70,Finland,FIN,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze,fi
57773,Veikko Leo Karvonen,M,30,165,54,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Track and Field,Track and Field Men's Marathon,Bronze,fi
57939,Antti Alexander Kasvio,M,18,185,77.5,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,Bronze,fi
58035,Berndt Leopold Katter,M,24,171,66,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
58956,Martti Einar Ketel,M,27,178,69,Finland,FIN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
60782,Harri Tapani Kirvesniemi,M,25,183,74,Finland,FIN,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze,fi
60783,Marja-Liisa Kirvesniemi-Hmlinen,F,38,176,68.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze,fi
60783,Marja-Liisa Kirvesniemi-Hmlinen,F,38,176,68.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze,fi
60960,Anni Helena Kivioja-Takalo,F,32,157,55.5,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze,fi
60981,Jyri Gran Kjll,M,23,180,65,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,Bronze,fi
62031,Arto Ilmari Koivisto,M,28,184,73,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze,fi
62207,Voitto Valdemar Kolho (Saxberg-),M,35,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Bronze,fi
62208,Yrj Eliel Kolho (Saxberg-),M,32,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",Bronze,fi
62780,Win Kalevi Korhonen,M,29,170,68,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
62780,Win Kalevi Korhonen,M,29,170,68,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze,fi
63011,Lauri Koskela,M,25,167,65,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,fi
63018,Ilkka Rikhard Koski,M,24,190,92,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Heavyweight,Bronze,fi
63019,Markku Olavi Koski,M,24,181,73,Finland,FIN,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Halfpipe,Bronze,fi
63467,Tauno Into Kovanen,M,35,182,90,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,fi
64760,Virpi Katriina Kuitunen (-Sarasvuo),F,29,174,65,Finland,FIN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Bronze,fi
65628,Kysti Kalevi Laasonen,M,26,173,64,Finland,FIN,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,Bronze,fi
65957,Hugo Jalmari Lahtinen,M,28,182,78,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Track and Field,Track and Field Men's Pentathlon,Bronze,fi
66215,Pentti Johannes Lammio,M,28,NA,NA,Finland,FIN,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze,fi
66349,"Eelis Eenok ""Eeles"" Landstrm",M,28,185,81,Finland,FIN,1960 Summer,1960,Summer,Roma,Track and Field,Track and Field Men's Pole Vault,Bronze,fi
66642,"Kaarlo Kustaa ""Kalle"" Lappalainen",M,42,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Bronze,fi
66942,Otto Abraham Lasanen,M,21,166,62,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,fi
68407,Veli Veikko Valtteri Lehtel,M,24,183,75,Finland,FIN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,Bronze,fi
68421,Silja Lehtinen,F,26,168,63,Finland,FIN,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,Bronze,fi
68501,Eino Aukusti Leino,M,37,174,71,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,fi
68501,Eino Aukusti Leino,M,41,174,71,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze,fi
69823,Heikki Liimatainen,M,26,164,59,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Track and Field,"Track and Field Men's Cross-Country, Individual",Bronze,fi
69941,Jorma Johannes Limmonen,M,25,168,56,Finland,FIN,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,Bronze,fi
70121,Arvo Leander Lindn (-Linko),M,21,166,64,Finland,FIN,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze,fi
70154,Jouko Rainer Lindgren,M,25,167,63,Finland,FIN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,Bronze,fi
71185,Axel Fredrik Londen,M,52,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze,fi
71245,Paavo Olavi Lonkila (Lng-),M,29,157,53.5,Finland,FIN,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze,fi
72770,Kaarlo Hannes Maaninka,M,26,178,61,Finland,FIN,1980 Summer,1980,Summer,Moskva,Track and Field,"Track and Field Men's 5,000 metres",Bronze,fi
73873,Tauno Vilhelmi Mki,M,39,NA,NA,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Running Target, Single And Double Shot",Bronze,fi
74116,Erkki Aarno Mallenius,M,24,172,66.5,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Welterweight,Bronze,fi
74534,"Olavi Aleksanteri ""Ole"" Mannonen",M,22,182,73,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
74534,"Olavi Aleksanteri ""Ole"" Mannonen",M,26,182,73,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
74629,Eero Antero Mntyranta,M,30,170,65,Finland,FIN,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Bronze,fi
75950,Martti Bertil Marttelin,M,30,176,66,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Track and Field,Track and Field Men's Marathon,Bronze,fi
76467,Marjo Tuulevi Matikainen (-Kallstrm),F,23,174,63,Finland,FIN,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze,fi
78888,Pivi Aulikki Meriluoto-Aaltonen,F,27,171,61,Finland,FIN,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,Bronze,fi
83728,Kaija Marja Mustonen,F,22,166,53,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze,fi
83730,Sami Jouni Kristian Mustonen,M,20,175,75,Finland,FIN,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze,fi
83902,Mika Kristian Myllyl,M,24,183,74,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Bronze,fi
83902,Mika Kristian Myllyl,M,28,183,74,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,Bronze,fi
86070,Heikki Ilmari Niemelinen,M,37,NA,NA,Finland,FIN,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",Bronze,fi
86078,Pekka Kalevi Niemi,M,31,174,93.5,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight I,Bronze,fi
86079,Juho Pekka Niemi (Yliniemi-),M,26,170,66,Finland,FIN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze,fi
86090,"Martin Aleksander ""Martti"" Nieminen",M,28,183,90,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,fi
86096,Toni Markus Nieminen,M,16,179,60,Finland,FIN,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze,fi
86099,Heikki Veli Nieminen,M,34,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Bronze,fi
86233,Elmer Konstantin Niklander,M,22,185,79,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Track and Field,"Track and Field Men's Shot Put, Both Hands",Bronze,fi
86315,Tapani Niku (Karsikas-),M,28,171,66,Finland,FIN,1924 Winter,1924,Winter,Mont-Blanc,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze,fi
86367,Arto Harald Nilsson,M,20,176,64,Finland,FIN,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Welterweight,Bronze,fi
86865,Georg Julius Wilhelm Nordblad,M,29,180,75,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Bronze,fi
87544,Joni Kalevi Nyman,M,21,175,65,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Bronze,fi
87570,Hjalmar Eemil Nystrm,M,32,NA,NA,Finland,FIN,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,fi
88347,Yrj Antero Ojala,M,19,NA,NA,Finland,FIN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze,fi
88353,Arvo Kalle Olavi Ojanper,M,30,184,71,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze,fi
90680,Erkki Olavi Pakkanen,M,22,NA,NA,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Lightweight,Bronze,fi
92794,Vilho Ferdinand Pekkala,M,26,NA,NA,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,fi
92883,Onni Wilhelm Pellinen,M,25,NA,NA,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,fi
92883,Onni Wilhelm Pellinen,M,29,NA,NA,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,fi
92918,Urho Pellervo Peltonen,M,19,178,73,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Track and Field,"Track and Field Men's Javelin Throw, Both Hands",Bronze,fi
93075,Eino Penttil,M,25,179,81,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
93076,Erkki Eino Antero Penttil,M,24,167,66,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze,fi
93680,Matti Rudolf Perttil,M,24,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,fi
94812,"Herman Matinpoika ""Hermanni"" Pihlajamki",M,32,NA,NA,Finland,FIN,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,fi
95232,Tero Kristian Pitkmki,M,25,195,94,Finland,FIN,2008 Summer,2008,Summer,Beijing,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
95235,Toimi Johannes Pitknen,M,32,183,82.5,Finland,FIN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,Bronze,fi
96466,Mira Potkonen,F,35,165,60,Finland,FIN,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,Bronze,fi
97452,Jari Markus Puikkonen,M,20,180,68,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze,fi
97452,Jari Markus Puikkonen,M,24,180,68,Finland,FIN,1984 Winter,1984,Winter,Sarajevo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze,fi
97586,Pertti Ilmari Purhonen,M,22,181,65,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Welterweight,Bronze,fi
97590,Eino Alfred Purje (Borg-),M,28,174,67,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Track and Field,"Track and Field Men's 1,500 metres",Bronze,fi
98407,Ville Antti Rikknen,M,25,179,72,Finland,FIN,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,Bronze,fi
98888,Hannu Juhani Rantakari,M,25,172,67,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,Bronze,fi
98896,Siiri Johanna Rantanen (Lintunen-),F,27,165,57,Finland,FIN,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze,fi
99139,Seppo Henrik Rty,M,26,190,105,Finland,FIN,1988 Summer,1988,Summer,Seoul,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
99139,Seppo Henrik Rty,M,34,190,105,Finland,FIN,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
99162,Jukka Matti Rauhala,M,25,172,62,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,fi
102108,Olavi Antero Rokka,M,26,172,70,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
102617,Ernst Edward Rosenqvist,M,42,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze,fi
103723,Antti Hermanni Ruuskanen,M,28,189,86,Finland,FIN,2012 Summer,2012,Summer,London,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
103975,Aino-Kaisa Saarinen,F,27,166,58,Finland,FIN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Bronze,fi
103975,Aino-Kaisa Saarinen,F,31,166,58,Finland,FIN,2010 Winter,2010,Winter,"Vancouver, CA",Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze,fi
103983,Veli Selim Saarinen,M,29,173,65,Finland,FIN,1932 Winter,1932,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze,fi
104811,Veikko Ilmari Salminen,M,27,183,69.5,Finland,FIN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,fi
104855,Toivo Kostia Salonen,M,22,175,73,Finland,FIN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze,fi
106296,Heikki Ilmari Savolainen,M,20,172,64,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze,fi
106296,Heikki Ilmari Savolainen,M,24,172,64,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,fi
106296,Heikki Ilmari Savolainen,M,24,172,64,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,fi
110460,Harry Valfrid Siljander,M,29,176,79.5,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,Bronze,fi
111350,Tapio Olavi Sipil,M,29,177,72,Finland,FIN,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze,fi
111842,Julius Ferninand Skutnabb,M,34,NA,NA,Finland,FIN,1924 Winter,1924,Winter,Mont-Blanc,Speed Skating,Speed Skating Men's Allround,Bronze,fi
114928,"Oskar Albinus ""Albin"" Stenroos",M,23,173,64,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Track and Field,"Track and Field Men's 10,000 metres",Bronze,fi
118125,Georg Bertil Tallberg,M,19,182,65,Finland,FIN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,Bronze,fi
119242,Einari Allan Tersvirta,M,17,NA,NA,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze,fi
120150,Arnold Clas Robert Thunberg,M,30,167,67,Finland,FIN,1924 Winter,1924,Winter,Mont-Blanc,Speed Skating,Speed Skating Men's 500 metres,Bronze,fi
120202,Arto Kasperi Tiainen,M,33,175,72,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze,fi
120329,Toivo Robert Tikkanen,M,32,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",Bronze,fi
120329,Toivo Robert Tikkanen,M,36,NA,NA,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Bronze,fi
120740,Armas Adam Toivonen,M,33,171,59,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Track and Field,Track and Field Men's Marathon,Bronze,fi
120741,Kaarlo Kalervo Toivonen,M,23,184,88,Finland,FIN,1936 Summer,1936,Summer,Berlin,Track and Field,Track and Field Men's Javelin Throw,Bronze,fi
120742,"Nestor Kallenpoika ""Nestori"" Toivonen",M,47,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",Bronze,fi
